"","X","PIT","visit","species","group","season","visit.duration"
"8661",51542,"0110177F0B",1,"GRETI",2251,"winter",0.166666666666667
"8662",51571,"0110177F0B",1,"GRETI",961,"winter",1.18333333333333
"8663",5166,"0110177F0B",1,"GRETI",2299,"winter",0.516666666666667
"8664",5181,"0110177F0B",2,"GRETI",2446,"winter",3.36666666666667
"8665",5193,"0110177FB5",1,"BLUTI",502,"winter",0.583333333333333
"8666",5194,"0110177FB5",1,"BLUTI",825,"winter",3.4
"8667",51972,"0110177FB5",3,"BLUTI",378,"winter",5.1
"8668",5202,"0110177FB5",1,"BLUTI",1534,"winter",0.95
"8669",5203,"0110177FB5",1,"BLUTI",1488,"winter",0.55
"8670",5206,"0110177FB5",2,"BLUTI",853,"winter",1.68333333333333
"8671",5211,"0110177FB5",1,"BLUTI",1511,"winter",0.933333333333333
"8672",52321,"0110178078",1,"GRETI",2072,"winter",0.433333333333333
"8673",5233,"0110178078",2,"GRETI",2033,"winter",5.26666666666667
"8674",5234,"0110178078",2,"GRETI",1466,"winter",3.43333333333333
"8675",5237,"0110178078",1,"GRETI",1508,"winter",2.13333333333333
"8676",5238,"0110178078",1,"GRETI",1079,"winter",0.983333333333333
"8677",52391,"0110178078",1,"GRETI",2053,"winter",1.83333333333333
"8678",5240,"0110178078",1,"GRETI",1919,"winter",1.88333333333333
"8679",5244,"0110178078",1,"GRETI",2195,"winter",1.23333333333333
"8680",5246,"0110178078",1,"GRETI",1956,"winter",1.61666666666667
"8681",5248,"0110178078",1,"GRETI",2227,"winter",2.96666666666667
"8682",5249,"0110178078",1,"GRETI",1000,"winter",1.38333333333333
"8683",52501,"0110178078",1,"GRETI",1992,"winter",1.98333333333333
"8684",52513,"0110178078",2,"GRETI",948,"winter",1.55
"8685",5252,"0110178078",1,"GRETI",1456,"winter",1.96666666666667
"8686",5254,"0110178078",2,"GRETI",2398,"winter",1.9
"8687",5255,"0110178078",1,"GRETI",2275,"winter",0.85
"8688",5260,"0110178078",1,"GRETI",2318,"winter",2.98333333333333
"8689",5261,"0110178078",1,"GRETI",2466,"winter",0.366666666666667
"8690",5262,"0110178078",1,"GRETI",2428,"winter",4.18333333333333
"8691",5268,"0110178078",1,"GRETI",2021,"winter",4.33333333333333
"8692",5269,"0110178078",1,"GRETI",2417,"winter",6.15
"8693",5275,"0110178078",1,"GRETI",1028,"winter",7.45
"8694",5277,"0110178078",1,"GRETI",963,"winter",0.733333333333333
"8695",5278,"0110178078",1,"GRETI",2315,"winter",1.06666666666667
"8696",5279,"0110178078",1,"GRETI",1134,"winter",3.06666666666667
"8697",5280,"0110178078",1,"GRETI",1958,"winter",0.966666666666667
"8698",5281,"0110178078",1,"GRETI",1964,"winter",2.03333333333333
"8699",52852,"0110178078",1,"GRETI",1081,"winter",3.9
"8700",5293,"0110178078",1,"GRETI",1979,"winter",0.25
"8701",5294,"0110178078",1,"GRETI",1026,"winter",4.65
"8702",5300,"0110178078",3,"GRETI",1917,"winter",13.1833333333333
"8703",5302,"0110178078",1,"GRETI",1142,"winter",0.0333333333333333
"8704",53121,"0110178078",1,"GRETI",2068,"winter",0.0333333333333333
"8705",53134,"0110178078",1,"GRETI",2172,"winter",10.5833333333333
"8706",5314,"0110178078",1,"GRETI",2025,"winter",2.3
"8707",5315,"0110178078",1,"GRETI",1135,"winter",2.5
"8708",53187,"0110178078",1,"GRETI",2050,"winter",6.71666666666667
"8709",53291,"0110178078",1,"GRETI",1462,"winter",3.18333333333333
"8710",53392,"0110178078",1,"GRETI",2426,"winter",2.05
"8711",5342,"0110178078",1,"GRETI",2236,"winter",0.0333333333333333
"8712",53451,"0110178078",1,"GRETI",931,"winter",1.25
"8713",53481,"0110178078",1,"GRETI",1922,"winter",7.73333333333333
"8714",5352,"0110178078",1,"GRETI",1407,"winter",3.83333333333333
"8715",5358,"0110178078",1,"GRETI",2065,"winter",7.28333333333333
"8716",53681,"0110178078",1,"GRETI",1935,"winter",0.883333333333333
"8717",5372,"0110178078",3,"GRETI",993,"winter",10.85
"8718",53732,"0110178078",1,"GRETI",2048,"winter",2.81666666666667
"8719",53842,"0110178078",1,"GRETI",973,"winter",5.43333333333333
"8720",53871,"0110178078",1,"GRETI",2057,"winter",1.2
"8721",5392,"0110178078",1,"GRETI",2357,"winter",0.383333333333333
"8722",5399,"0110178078",1,"GRETI",1459,"winter",1.03333333333333
"8723",5400,"0110178078",1,"GRETI",1925,"winter",0.55
"8724",5412,"0110178078",1,"GRETI",2329,"winter",2.78333333333333
"8725",54282,"0110178078",2,"GRETI",2441,"winter",2.55
"8726",5436,"0110178078",1,"GRETI",1113,"winter",6.26666666666667
"8727",5438,"0110178078",1,"GRETI",1984,"winter",0.566666666666667
"8728",5439,"0110178078",1,"GRETI",1369,"winter",1
"8729",54414,"0110178078",1,"GRETI",1500,"winter",4.6
"8730",54501,"0110178078",1,"GRETI",1487,"winter",10.95
"8731",54561,"0110178078",1,"GRETI",2164,"winter",2.96666666666667
"8732",54801,"0110178078",2,"GRETI",1957,"winter",2.35
"8733",5481,"0110178078",1,"GRETI",1434,"winter",5.83333333333333
"8734",5487,"0110178078",1,"GRETI",1097,"winter",0.816666666666667
"8735",5500,"0110178078",1,"GRETI",2226,"winter",3.58333333333333
"8736",5507,"0110178078",1,"GRETI",1991,"winter",2.46666666666667
"8737",55152,"0110178078",1,"GRETI",2075,"winter",2.46666666666667
"8738",55181,"0110178078",1,"GRETI",1941,"winter",3.41666666666667
"8739",55262,"0110178078",1,"GRETI",2458,"winter",4.86666666666667
"8740",55523,"0110178078",1,"GRETI",2369,"winter",1.81666666666667
"8741",55591,"0110178078",1,"GRETI",2349,"winter",2.28333333333333
"8742",5560,"0110178078",1,"GRETI",1109,"winter",4.98333333333333
"8743",5572,"0110178078",1,"GRETI",1986,"winter",2.35
"8744",5573,"0110178078",1,"GRETI",2378,"winter",2.75
"8745",5584,"0110178078",1,"GRETI",2059,"winter",0.65
"8746",5600,"0110178078",1,"GRETI",2008,"winter",0.566666666666667
"8747",56282,"0110178078",1,"GRETI",1946,"winter",0.933333333333333
"8748",5654,"0110178078",1,"GRETI",2070,"winter",1.95
"8749",56673,"0110178078",1,"GRETI",1461,"winter",1.91666666666667
"8750",56681,"0110178078",1,"GRETI",1924,"winter",4.11666666666667
"8751",5682,"0110178078",1,"GRETI",2234,"winter",1.08333333333333
"8752",56831,"0110178078",1,"GRETI",934,"winter",2.48333333333333
"8753",56851,"0110178078",2,"GRETI",1104,"winter",6.16666666666667
"8754",57021,"0110178078",1,"GRETI",961,"winter",1.18333333333333
"8755",5717,"0110178078",1,"GRETI",1007,"winter",0.65
"8756",5731,"0110178078",1,"GRETI",2443,"winter",0.0666666666666667
"8757",5742,"0110178078",1,"GRETI",2307,"winter",1.35
"8758",5795,"0110178078",1,"GRETI",2285,"winter",1.71666666666667
"8759",58031,"0110178078",1,"GRETI",1975,"winter",3.95
"8760",5824,"01101780AC",1,"GRETI",1977,"winter",4.25
"8761",58252,"01101780AC",1,"GRETI",1987,"winter",1.28333333333333
"8762",5826,"01101780AC",2,"GRETI",1117,"winter",3.13333333333333
"8763",5827,"01101780AC",1,"GRETI",2454,"winter",2.28333333333333
"8764",5828,"01101780AC",1,"GRETI",1475,"winter",4.65
"8765",5829,"01101780AC",1,"GRETI",2429,"winter",4.81666666666667
"8766",5831,"01101780AC",1,"GRETI",2397,"winter",1.25
"8767",5832,"01101780AC",1,"GRETI",2395,"winter",5.38333333333333
"8768",5837,"01101780AC",2,"GRETI",2340,"winter",8.05
"8769",58381,"01101780AC",1,"GRETI",2231,"winter",0.983333333333333
"8770",5839,"01101780AC",1,"GRETI",1060,"winter",1.36666666666667
"8771",58431,"01101780AC",1,"GRETI",2379,"winter",3
"8772",58451,"01101780AC",1,"GRETI",1531,"winter",1.23333333333333
"8773",5848,"01101780AC",1,"GRETI",935,"winter",2.68333333333333
"8774",5852,"01101780AC",1,"GRETI",2359,"winter",0.983333333333333
"8775",58541,"01101780AC",1,"GRETI",1093,"winter",1.91666666666667
"8776",5858,"01101780AC",1,"GRETI",1434,"winter",5.83333333333333
"8777",5861,"01101780AC",1,"GRETI",1379,"winter",2.71666666666667
"8778",5864,"01101780AC",1,"GRETI",1041,"winter",0.65
"8779",5866,"01101780AC",2,"GRETI",1374,"winter",1.68333333333333
"8780",5867,"01101780AC",1,"GRETI",1438,"winter",2.85
"8781",58711,"01101780AC",1,"GRETI",2764,"winter",1.55
"8782",5873,"01101780AC",1,"GRETI",1516,"winter",2.8
"8783",58751,"01101780AC",1,"GRETI",2210,"winter",0.566666666666667
"8784",5880,"01101780AC",1,"GRETI",955,"winter",0.233333333333333
"8785",58854,"01101780AC",1,"GRETI",1126,"winter",2.41666666666667
"8786",5898,"01101780AC",1,"GRETI",2261,"winter",0.916666666666667
"8787",5900,"01101780AC",1,"GRETI",2433,"winter",0.333333333333333
"8788",59032,"01101780AC",1,"GRETI",1923,"winter",3.58333333333333
"8789",59091,"01101780AC",1,"GRETI",1439,"winter",2.1
"8790",5911,"01101780AC",1,"GRETI",1373,"winter",1.75
"8791",5931,"01101780AC",1,"GRETI",1111,"winter",1.05
"8792",59321,"01101780AC",1,"GRETI",2314,"winter",2.78333333333333
"8793",59391,"01101780AC",1,"GRETI",1078,"winter",0.733333333333333
"8794",5942,"01101780AC",1,"GRETI",1436,"winter",3.28333333333333
"8795",5944,"01101780AC",1,"GRETI",2419,"winter",0.983333333333333
"8796",5948,"01101780AC",1,"GRETI",1976,"winter",7.78333333333333
"8797",5949,"01101780AC",1,"GRETI",1386,"winter",0.766666666666667
"8798",5958,"01101780AC",1,"GRETI",957,"winter",0.45
"8799",59591,"01101780AC",1,"GRETI",1405,"winter",8.38333333333333
"8800",5960,"01101780AC",1,"GRETI",1015,"winter",2.51666666666667
"8801",5966,"01101780AC",1,"GRETI",1453,"winter",1.95
"8802",59922,"01101780AC",1,"GRETI",1448,"winter",0.433333333333333
"8803",60041,"01101780AC",2,"GRETI",973,"winter",5.43333333333333
"8804",6006,"01101780AC",1,"GRETI",1035,"winter",2.81666666666667
"8805",6008,"01101780AC",1,"GRETI",2049,"winter",2.98333333333333
"8806",6015,"01101780AC",1,"GRETI",2331,"winter",1.93333333333333
"8807",6023,"01101780AC",2,"GRETI",1489,"winter",4.91666666666667
"8808",60241,"01101780AC",2,"GRETI",2350,"winter",2.6
"8809",60251,"01101780AC",1,"GRETI",2378,"winter",2.75
"8810",6034,"01101780AC",1,"GRETI",1398,"winter",0
"8811",60431,"01101780AC",1,"GRETI",2164,"winter",2.96666666666667
"8812",6053,"01101780AC",1,"GRETI",1520,"winter",2.55
"8813",60551,"01101780AC",1,"GRETI",995,"winter",0.733333333333333
"8814",6060,"01101780AC",1,"GRETI",2760,"winter",0.366666666666667
"8815",6067,"01101780AC",1,"GRETI",2033,"winter",5.26666666666667
"8816",6104,"01101780AC",1,"GRETI",974,"winter",0.666666666666667
"8817",61081,"01101780AC",1,"GRETI",1474,"winter",1.01666666666667
"8818",6129,"01101780EB",1,"GRETI",2213,"winter",3.73333333333333
"8819",6130,"01101780EB",1,"GRETI",1141,"winter",0.966666666666667
"8820",6131,"01101780EB",1,"GRETI",1971,"winter",3.25
"8821",61321,"01101780EB",1,"GRETI",1010,"winter",1.23333333333333
"8822",61333,"01101780EB",1,"GRETI",1477,"winter",3.31666666666667
"8823",6134,"01101780EB",1,"GRETI",2023,"winter",2.11666666666667
"8824",6135,"01101780EB",1,"GRETI",940,"winter",3.8
"8825",61361,"01101780EB",1,"GRETI",1928,"winter",0.683333333333333
"8826",6137,"01101780EB",1,"GRETI",1096,"winter",3
"8827",61391,"01101780EB",1,"GRETI",2060,"winter",4.81666666666667
"8828",6140,"01101780EB",1,"GRETI",2232,"winter",1.03333333333333
"8829",6141,"01101780EB",1,"GRETI",2308,"winter",0.65
"8830",61421,"01101780EB",1,"GRETI",104,"winter",4.85
"8831",6143,"01101780EB",1,"GRETI",489,"winter",0.6
"8832",6144,"01101780EB",1,"GRETI",1917,"winter",13.1833333333333
"8833",6146,"01101780EB",1,"GRETI",941,"winter",2.26666666666667
"8834",6151,"01101780EB",1,"GRETI",2211,"winter",4.41666666666667
"8835",61531,"01101780EB",1,"GRETI",2467,"winter",1.73333333333333
"8836",61541,"01101780EB",1,"GRETI",2427,"winter",1.73333333333333
"8837",6155,"01101780EB",1,"GRETI",2048,"winter",2.81666666666667
"8838",6156,"01101780EB",1,"GRETI",2334,"winter",0.2
"8839",61581,"01101780EB",1,"GRETI",2050,"winter",6.71666666666667
"8840",6159,"01101780EB",1,"GRETI",1110,"winter",1.48333333333333
"8841",6161,"01101780EB",1,"GRETI",2372,"winter",0.7
"8842",61632,"01101780EB",1,"GRETI",2071,"winter",1.28333333333333
"8843",61692,"01101780EB",1,"GRETI",492,"winter",2.96666666666667
"8844",6171,"01101780EB",2,"GRETI",413,"winter",1.45
"8845",61752,"01101780EB",1,"GRETI",1991,"winter",2.46666666666667
"8846",6176,"01101780EB",1,"GRETI",1976,"winter",7.78333333333333
"8847",6177,"01101780EB",2,"GRETI",946,"winter",2.8
"8848",6180,"01101780EB",1,"GRETI",145,"winter",3.81666666666667
"8849",6184,"01101780EB",1,"GRETI",1411,"winter",3.25
"8850",6185,"01101780EB",1,"GRETI",533,"winter",5.5
"8851",6186,"01101780EB",1,"GRETI",1036,"winter",5.41666666666667
"8852",6187,"01101780EB",1,"GRETI",2317,"winter",0.433333333333333
"8853",61922,"01101780EB",1,"GRETI",1457,"winter",1.56666666666667
"8854",61941,"01101780EB",1,"GRETI",2458,"winter",4.86666666666667
"8855",6200,"01101780EB",1,"GRETI",1146,"winter",5.1
"8856",6204,"01101780EB",1,"GRETI",446,"winter",0.633333333333333
"8857",6205,"01101780EB",1,"GRETI",2329,"winter",2.78333333333333
"8858",6206,"01101780EB",1,"GRETI",1115,"winter",3.11666666666667
"8859",62071,"01101780EB",1,"GRETI",1489,"winter",4.91666666666667
"8860",6210,"01101780EB",1,"GRETI",546,"winter",2.46666666666667
"8861",62111,"01101780EB",1,"GRETI",1366,"winter",4.4
"8862",6213,"01101780EB",1,"GRETI",364,"winter",2.26666666666667
"8863",6220,"01101780EB",1,"GRETI",501,"winter",0.7
"8864",6222,"01101780EB",1,"GRETI",1092,"winter",0.0666666666666667
"8865",6224,"01101780EB",2,"GRETI",2059,"winter",0.65
"8866",6225,"01101780EB",1,"GRETI",1119,"winter",5.31666666666667
"8867",6233,"01101780EB",1,"GRETI",375,"winter",8.11666666666667
"8868",6237,"01101780EB",3,"GRETI",389,"winter",7.71666666666667
"8869",62391,"01101780EB",1,"GRETI",408,"winter",7.18333333333333
"8870",6256,"01101780EB",1,"GRETI",1505,"winter",0.166666666666667
"8871",6261,"01101780EB",1,"GRETI",139,"winter",1.75
"8872",6263,"01101780EB",1,"GRETI",1941,"winter",3.41666666666667
"8873",62801,"01101780EB",1,"GRETI",2418,"winter",0.516666666666667
"8874",62823,"01101780EB",1,"GRETI",2259,"winter",1.7
"8875",62874,"01101780EB",1,"GRETI",1944,"winter",1.76666666666667
"8876",62891,"01101780EB",1,"GRETI",1100,"winter",1.85
"8877",62902,"01101780EB",1,"GRETI",1920,"winter",0.6
"8878",6291,"01101780EB",1,"GRETI",1102,"winter",1.01666666666667
"8879",6294,"01101780EB",1,"GRETI",143,"winter",1.21666666666667
"8880",62961,"01101780EB",2,"GRETI",2395,"winter",5.38333333333333
"8881",6298,"01101780EB",1,"GRETI",2067,"winter",3.3
"8882",6301,"01101780EB",1,"GRETI",457,"winter",0.783333333333333
"8883",6303,"01101780EB",1,"GRETI",1951,"winter",0.983333333333333
"8884",63053,"01101780EB",1,"GRETI",2398,"winter",1.9
"8885",63071,"01101780EB",1,"GRETI",2017,"winter",2.58333333333333
"8886",6311,"01101780EB",1,"GRETI",1980,"winter",2.91666666666667
"8887",6314,"01101780EB",1,"GRETI",2421,"winter",0.483333333333333
"8888",6317,"01101780EB",1,"GRETI",1956,"winter",1.61666666666667
"8889",6327,"01101780EB",1,"GRETI",2033,"winter",5.26666666666667
"8890",63324,"01101780EB",1,"GRETI",980,"winter",2
"8891",63397,"01101780EB",1,"GRETI",2247,"winter",1.1
"8892",6342,"01101780EB",1,"GRETI",2256,"winter",1.93333333333333
"8893",6344,"01101780EB",1,"GRETI",1111,"winter",1.05
"8894",6349,"01101780EB",1,"GRETI",1386,"winter",0.766666666666667
"8895",6352,"01101780EB",1,"GRETI",977,"winter",0.783333333333333
"8896",63532,"01101780EB",1,"GRETI",440,"winter",2.76666666666667
"8897",63554,"01101780EB",1,"GRETI",961,"winter",1.18333333333333
"8898",63632,"01101780EB",1,"GRETI",2318,"winter",2.98333333333333
"8899",63733,"01101780EB",1,"GRETI",1419,"winter",1.63333333333333
"8900",6376,"01101780EB",1,"GRETI",2341,"winter",1.81666666666667
"8901",6379,"01101780EB",1,"GRETI",1992,"winter",1.98333333333333
"8902",6381,"01101780EB",1,"GRETI",477,"winter",5.65
"8903",6388,"01101780EB",1,"GRETI",1439,"winter",2.1
"8904",63943,"01101780EB",1,"GRETI",2227,"winter",2.96666666666667
"8905",6397,"01101780EB",1,"GRETI",2228,"winter",4.81666666666667
"8906",6400,"01101780EB",2,"GRETI",2312,"winter",4.9
"8907",6454,"0110178191",1,"GRETI",825,"winter",3.4
"8908",64551,"0110178191",1,"GRETI",735,"winter",1.2
"8909",6456,"0110178191",1,"GRETI",761,"winter",16.2
"8910",6457,"0110178191",1,"GRETI",2366,"winter",1.8
"8911",64582,"0110178191",2,"GRETI",366,"winter",4.91666666666667
"8912",6460,"0110178191",1,"GRETI",415,"winter",1.91666666666667
"8913",6462,"0110178191",1,"GRETI",707,"winter",2.35
"8914",6464,"0110178191",1,"GRETI",1004,"winter",1.33333333333333
"8915",6466,"0110178191",1,"GRETI",2361,"winter",0.533333333333333
"8916",64671,"0110178299",1,"GRETI",2412,"winter",1.98333333333333
"8917",6468,"0110178299",1,"GRETI",1930,"winter",3.33333333333333
"8918",64691,"0110178299",1,"GRETI",2259,"winter",1.7
"8919",6470,"0110178299",1,"GRETI",1462,"winter",3.18333333333333
"8920",6471,"0110178299",1,"GRETI",2044,"winter",3.68333333333333
"8921",64721,"0110178299",1,"GRETI",1440,"winter",3.5
"8922",6473,"0110178299",1,"GRETI",2398,"winter",1.9
"8923",6474,"0110178299",1,"GRETI",1971,"winter",3.25
"8924",6476,"0110178299",2,"GRETI",2065,"winter",7.28333333333333
"8925",6477,"0110178299",1,"GRETI",1989,"winter",3.2
"8926",6478,"0110178299",1,"GRETI",2055,"winter",0.9
"8927",64792,"0110178299",1,"GRETI",2369,"winter",1.81666666666667
"8928",64801,"0110178299",1,"GRETI",2395,"winter",5.38333333333333
"8929",6487,"0110178299",1,"GRETI",1527,"winter",2.2
"8930",6488,"0110178299",1,"GRETI",1156,"winter",2.6
"8931",6489,"0110178299",1,"GRETI",2064,"winter",0.933333333333333
"8932",6494,"0110178299",2,"GRETI",2441,"winter",2.55
"8933",64981,"0110178299",2,"GRETI",1941,"winter",3.41666666666667
"8934",6499,"0110178299",2,"GRETI",1419,"winter",1.63333333333333
"8935",6500,"0110178299",1,"GRETI",2238,"winter",4.53333333333333
"8936",6501,"0110178299",2,"GRETI",2037,"winter",2.06666666666667
"8937",65062,"0110178299",1,"GRETI",1476,"winter",3.63333333333333
"8938",65092,"0110178299",1,"GRETI",2069,"winter",4.26666666666667
"8939",6510,"0110178299",1,"GRETI",1525,"winter",2.68333333333333
"8940",6513,"0110178299",2,"GRETI",1205,"winter",3.83333333333333
"8941",6522,"0110178299",1,"GRETI",2164,"winter",2.96666666666667
"8942",65271,"0110178299",1,"GRETI",2475,"winter",4.56666666666667
"8943",6529,"0110178299",1,"GRETI",2263,"winter",4.95
"8944",65301,"0110178299",1,"GRETI",2274,"winter",0.366666666666667
"8945",65351,"0110178299",1,"GRETI",2325,"winter",0.4
"8946",6536,"0110178299",1,"GRETI",1827,"winter",1.43333333333333
"8947",65381,"0110178299",3,"GRETI",2329,"winter",2.78333333333333
"8948",6539,"0110178299",1,"GRETI",1948,"winter",0.8
"8949",6544,"0110178299",1,"GRETI",2423,"winter",0.866666666666667
"8950",65452,"0110178299",1,"GRETI",1990,"winter",3.53333333333333
"8951",6548,"0110178299",2,"GRETI",2043,"winter",3.46666666666667
"8952",6550,"0110178299",1,"GRETI",1475,"winter",4.65
"8953",65551,"0110178299",1,"GRETI",1960,"winter",0.133333333333333
"8954",6564,"0110178299",1,"GRETI",1496,"winter",8.1
"8955",6565,"0110178299",1,"GRETI",2219,"winter",1.31666666666667
"8956",6567,"0110178299",1,"GRETI",2336,"winter",0.983333333333333
"8957",6568,"0110178299",1,"GRETI",1403,"winter",2.1
"8958",6569,"0110178299",1,"GRETI",1911,"winter",2.33333333333333
"8959",6573,"0110178299",1,"GRETI",1454,"winter",4.45
"8960",65741,"0110178299",1,"GRETI",1932,"winter",3.66666666666667
"8961",65791,"0110178299",1,"GRETI",2081,"winter",4.33333333333333
"8962",6581,"0110178299",1,"GRETI",2458,"winter",4.86666666666667
"8963",6584,"0110178299",1,"GRETI",2414,"winter",1.7
"8964",6591,"0110178299",1,"GRETI",2023,"winter",2.11666666666667
"8965",6595,"0110178299",1,"GRETI",2465,"winter",3.83333333333333
"8966",6598,"0110178299",1,"GRETI",2355,"winter",1.06666666666667
"8967",66131,"0110178299",1,"GRETI",1981,"winter",2.63333333333333
"8968",66454,"0110178299",1,"GRETI",1508,"winter",2.13333333333333
"8969",66701,"0110178299",1,"GRETI",2086,"winter",0.766666666666667
"8970",6683,"0110178299",1,"GRETI",2272,"winter",0.8
"8971",6685,"0110178299",2,"GRETI",2012,"winter",0.966666666666667
"8972",6691,"0110178299",1,"GRETI",2076,"winter",0.666666666666667
"8973",6698,"0110178299",1,"GRETI",2294,"winter",0.9
"8974",67211,"0110178299",3,"GRETI",2257,"winter",2.96666666666667
"8975",6728,"01101783CE",3,"GRETI",2818,"winter",1.46666666666667
"8976",6735,"01101783CE",1,"GRETI",2789,"winter",0.316666666666667
"8977",6739,"01101783CE",1,"GRETI",2820,"winter",0.95
"8978",6753,"01101783CE",1,"GRETI",2781,"winter",0.2
"8979",6756,"01101783CE",3,"GRETI",2826,"winter",2.66666666666667
"8980",6783,"01101783CE",3,"GRETI",1617,"winter",9.45
"8981",6818,"01101783E9",1,"GRETI",1606,"winter",0.0833333333333333
"8982",6819,"01101783E9",1,"GRETI",2282,"winter",0.916666666666667
"8983",68204,"01101783E9",1,"GRETI",2232,"winter",1.03333333333333
"8984",68211,"01101783E9",1,"GRETI",1600,"winter",3.81666666666667
"8985",6822,"01101783E9",1,"GRETI",1125,"winter",1.2
"8986",6823,"01101783E9",1,"GRETI",2323,"winter",1.3
"8987",6825,"01101783E9",1,"GRETI",1907,"winter",2.2
"8988",6827,"01101783E9",1,"GRETI",1439,"winter",2.1
"8989",6830,"01101783E9",2,"GRETI",2024,"winter",1.61666666666667
"8990",68331,"01101783E9",3,"GRETI",1617,"winter",9.45
"8991",6836,"01101783E9",1,"GRETI",2337,"winter",3.68333333333333
"8992",6839,"01101783E9",1,"GRETI",1175,"winter",4.33333333333333
"8993",6840,"01101783E9",1,"GRETI",2340,"winter",8.05
"8994",6847,"01101783E9",1,"GRETI",2417,"winter",6.15
"8995",6848,"01101783E9",1,"GRETI",2293,"winter",1.83333333333333
